displayField,canonicalCode,sourceFiles,productionUsageCount,currentKoreanLabel,currentEnglishLabel,coverageStatus,rawUiExposureLocations
EQUIPMENT,BARBELL,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,58,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,BASKETBALL,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,1,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,BENCH,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,57,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,BIKE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,2,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,BODYWEIGHT,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,124,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,BOX,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,14,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,BOX_STEP,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,7,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,CABLE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,97,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,CAPTAINS_CHAIR,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,1,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,CHEST_PRESS_MACHINE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,1,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,CONE_MARKER,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,61,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,DUMBBELL,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,184,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,EZ_BAR,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,13,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,GYMNASTIC_RINGS,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,7,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,HACK_SQUAT_MACHINE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,6,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,HEEL_ANCHOR,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,1,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,HIP_ABDUCTION_MACHINE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,3,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,HIP_ADDUCTION_MACHINE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,3,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,JUMP_ROPE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,1,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,KETTLEBELL,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,30,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,LANDMINE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,9,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,LAT_PULLDOWN_MACHINE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,1,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,LEG_CURL_MACHINE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,5,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,LEG_EXTENSION_MACHINE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,6,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,LEG_PRESS_MACHINE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,2,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,MACHINE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,40,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,MEDICINE_BALL,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,21,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,PARALLEL_BARS,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,1,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,PULLUP_BAR,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,2,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,PULL_UP_BAR,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,7,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,ROWER,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,2,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,ROWING_MACHINE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,1,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,ROW_MACHINE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,5,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,SEATED_CALF_RAISE_MACHINE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,1,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,SHOULDER_PRESS_MACHINE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,1,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,SHUTTLECOCKS,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,9,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,SMITH_MACHINE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,6,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,SOCCER_BALL,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,2,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,STAIRS,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,1,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,STANDING_CALF_RAISE_MACHINE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,3,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,STATIONARY_BIKE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,1,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,SUSPENSION_TRAINER,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,6,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,SWIMMING_POOL,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,1,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,TENNIS_BALL,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,1,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,TENNIS_RACKET,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,1,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,TRX_RING,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,60,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,VIPR,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,12,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,WALL,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,4,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,WEIGHT_BELT,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,2,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT,WEIGHT_PLATE,app/src/main/assets/metadata/canonical_v1/equipment_relations.csv,3,,,ADD,CommonUi.kt|RuntimeMetadataExerciseEditorDialog.kt
EQUIPMENT_REQUIREMENT_MODEL,ALL_REQUIRED,app/src/main/assets/metadata/canonical_v1,1,,,ADD,
EQUIPMENT_REQUIREMENT_MODEL,NONE,app/src/main/assets/metadata/canonical_v1,0,,,RETAINED_SEARCH_ONLY,
EQUIPMENT_REQUIREMENT_MODEL,SINGLE,app/src/main/assets/metadata/canonical_v1,1,,,ADD,
EXERCISE_CATEGORY,근력운동,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,155,,,ADD,CommonUi.kt|ExerciseScreen.kt|RuntimeMetadataExerciseEditorDialog.kt
EXERCISE_CATEGORY,기능성운동,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,89,,,ADD,CommonUi.kt|ExerciseScreen.kt|RuntimeMetadataExerciseEditorDialog.kt
EXERCISE_CATEGORY,스포츠,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,6,,,ADD,CommonUi.kt|ExerciseScreen.kt|RuntimeMetadataExerciseEditorDialog.kt
EXERCISE_CATEGORY,유산소운동,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,7,,,ADD,CommonUi.kt|ExerciseScreen.kt|RuntimeMetadataExerciseEditorDialog.kt
EXERCISE_DETAIL,10분,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,20분,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,3,,,ADD,CommonUi.kt
EXERCISE_DETAIL,30분,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,2,,,ADD,CommonUi.kt
EXERCISE_DETAIL,40분,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,60분,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,6,,,ADD,CommonUi.kt
EXERCISE_DETAIL,가동성/착지준비/부상예방,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,가속/최고속도/하체파워,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,가속/하체파워/코어,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,가슴/삼두근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,가자미근/종아리,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,감속/하체제어/코어,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,견갑상방회전/어깨가동성,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,견갑안정근/전완,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,고강도,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,2,,,ADD,CommonUi.kt
EXERCISE_DETAIL,고관절굴곡근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,고관절굴곡근/코어,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,골반안정근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,골반안정근/코어,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,3,,,ADD,CommonUi.kt
EXERCISE_DETAIL,광배근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,5,,,ADD,CommonUi.kt
EXERCISE_DETAIL,광배근/능형근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,20,,,ADD,CommonUi.kt
EXERCISE_DETAIL,광배근/대원근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,2,,,ADD,CommonUi.kt
EXERCISE_DETAIL,광배근/대흉근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,광배근/이두근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,2,,,ADD,CommonUi.kt
EXERCISE_DETAIL,광배근/코어,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,광배근/하부승모근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,그립,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,6,,,ADD,CommonUi.kt
EXERCISE_DETAIL,그립/코어/보행안정성,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,3,,,ADD,CommonUi.kt
EXERCISE_DETAIL,낮은 박스,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,내전근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,3,,,ADD,CommonUi.kt
EXERCISE_DETAIL,내전근/둔근/대퇴사두근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,내전근/측면코어/골반안정성,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,내전근/햄스트링/코어,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,능형근/회전근개,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,5,,,ADD,CommonUi.kt
EXERCISE_DETAIL,능형근/후면삼각근/코어,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,대퇴사두근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,4,,,ADD,CommonUi.kt
EXERCISE_DETAIL,대퇴사두근/고관절굴곡근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,대퇴사두근/둔근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,11,,,ADD,CommonUi.kt
EXERCISE_DETAIL,대퇴사두근/코어,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,대흉근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,8,,,ADD,CommonUi.kt
EXERCISE_DETAIL,대흉근/삼두근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,2,,,ADD,CommonUi.kt
EXERCISE_DETAIL,대흉근/전면삼각근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,덤벨 또는 케틀벨,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,7,,,ADD,CommonUi.kt
EXERCISE_DETAIL,둔근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,4,,,ADD,CommonUi.kt
EXERCISE_DETAIL,둔근/견갑안정근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,둔근/대퇴사두근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,2,,,ADD,CommonUi.kt
EXERCISE_DETAIL,둔근/상부등,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,둔근/어깨/전완,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,18,,,ADD,CommonUi.kt
EXERCISE_DETAIL,둔근/코어,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,둔근/햄스트링,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,2,,,ADD,CommonUi.kt
EXERCISE_DETAIL,라인,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,라켓/셔틀콕/피더,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,래더,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,랜덤반응/방향전환/감속/재출발,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,랜덤반응/방향전환/감속/회복,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,랜덤반응/풋워크/방향전환/회복,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,러닝기술/가속/리듬,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,러닝자세/무릎드라이브/코어,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,맨몸,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,13,,,ADD,CommonUi.kt
EXERCISE_DETAIL,맨몸 또는 덤벨,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,맨몸 또는 케틀벨,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,맨몸/코트,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,맨몸/트랙,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,4,,,ADD,CommonUi.kt
EXERCISE_DETAIL,무릎드라이브/리듬/접지,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,무릎안정근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,2,,,ADD,CommonUi.kt
EXERCISE_DETAIL,무릎제어/둔근/편측제어,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,미니밴드,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,박스,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,3,,,ADD,CommonUi.kt
EXERCISE_DETAIL,박스/벤치,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,반복스피드/수비전환/심폐,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,반복스피드/심폐/코트회복,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,반응속도/발빠름/방향전환,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,발목반응/좌우제어,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,발목안정근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,6,,,ADD,CommonUi.kt
EXERCISE_DETAIL,발목탄성/러닝리듬,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,발목탄성/아킬레스강성,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,발빠름/리듬/첫스텝,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,발빠름/협응/리듬,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,방향전환/가속/감속,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,방향전환/감속/가속,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,벤치,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,벤치/덤벨,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,벽,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,2,,,ADD,CommonUi.kt
EXERCISE_DETAIL,복사근/심부코어,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,2,,,ADD,CommonUi.kt
EXERCISE_DETAIL,복사근/코어,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,14,,,ADD,CommonUi.kt
EXERCISE_DETAIL,복직근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,복직근/고관절굴곡근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,2,,,ADD,CommonUi.kt
EXERCISE_DETAIL,복직근/심부코어,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,비복근/가자미근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,비복근/종아리,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,4,,,ADD,CommonUi.kt
EXERCISE_DETAIL,비프 신호/코트,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,삼두근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,5,,,ADD,CommonUi.kt
EXERCISE_DETAIL,삼두근 장두,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,7,,,ADD,CommonUi.kt
EXERCISE_DETAIL,삼두근/견갑안정근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,삼두근/대흉근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,2,,,ADD,CommonUi.kt
EXERCISE_DETAIL,삼두근/상부승모근/코어,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,2,,,ADD,CommonUi.kt
EXERCISE_DETAIL,삼두근/전면삼각근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,2,,,ADD,CommonUi.kt
EXERCISE_DETAIL,삼두근/전면삼각근/견갑고정,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,삼두근/전면삼각근/코어,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,삼두근/코어,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,4,,,ADD,CommonUi.kt
EXERCISE_DETAIL,삼두근/코어/견갑안정근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,삼두근/코어/회전근개,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,삼두근/회전근개,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,상부대흉근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,3,,,ADD,CommonUi.kt
EXERCISE_DETAIL,상부대흉근/전면삼각근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,상부승모근/회전근개,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,4,,,ADD,CommonUi.kt
EXERCISE_DETAIL,상완요골근/상완근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,2,,,ADD,CommonUi.kt
EXERCISE_DETAIL,상완요골근/이두근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,2,,,ADD,CommonUi.kt
EXERCISE_DETAIL,상완요골근/전완근,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,4,,,ADD,CommonUi.kt
EXERCISE_DETAIL,셔틀/코트,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
EXERCISE_DETAIL,셔틀콕/코트,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,4,,,ADD,CommonUi.kt
EXERCISE_DETAIL,속도변화/풋워크/반응,app/src/main/assets/metadata/canonical_v1/exercise_bootstrap.csv,1,,,ADD,CommonUi.kt
