resourceKey,korean,english,scope,sourcePath,sourceLineOrSymbol,classification,status,placeholderSignature,pluralRequired,notes
tissue_analysis_high_children,높은 하위 단위 %1$d개 · 최고 %2$s,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_analysis_high_children,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,%1$d|%2$s,NO,
tissue_analysis_info_description,%1$s 정보 보기,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_analysis_info_description,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,%1$s,NO,
tissue_analysis_model_range,%1$s · 현재 모델 범위 %2$s,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_analysis_model_range,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,%1$s|%2$s,NO,
tissue_analysis_no_area,없음,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_analysis_no_area,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
tissue_analysis_no_contributor,기여 기록 없음,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_analysis_no_contributor,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
tissue_analysis_not_diagnosis,이 상태는 손상률이나 진단이 아닙니다.,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_analysis_not_diagnosis,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
tissue_analysis_observing,관찰 중,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_analysis_observing,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
tissue_analysis_primary_contributors,주요 기여: %1$s,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_analysis_primary_contributors,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,%1$s,NO,
tissue_analysis_show_remaining,나머지 부위 보기,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_analysis_show_remaining,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
tissue_analysis_status_summary,연결조직 상태: %1$s,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_analysis_status_summary,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,%1$s,NO,
tissue_analysis_supporting_text,관절·건·인대 등 연결조직에 남아 있을 상대적인 운동 부하를 확인합니다.,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_analysis_supporting_text,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
tissue_analysis_title,연결조직 분석,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_analysis_title,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
tissue_analysis_top_areas,주요 부위: %1$s,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_analysis_top_areas,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,%1$s,NO,
tissue_baseline_source_mixed,기준 출처: 조직별 초기 기준·개인 운동 기록 혼합,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_baseline_source_mixed,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
tissue_baseline_source_mixed_explanation,조직마다 개인 기록의 반영 정도가 다를 수 있습니다.,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_baseline_source_mixed_explanation,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
tissue_baseline_source_personal,기준 출처: 개인 운동 기록,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_baseline_source_personal,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
tissue_baseline_source_prior,기준 출처: 조직별 초기 기준,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_baseline_source_prior,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
tissue_info_disclaimer,이 설명은 운동 부하를 이해하기 위한 일반 정보이며 의학적 진단이 아닙니다.,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_info_disclaimer,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
tissue_info_label_contexts,주로 사용되는 동작,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_info_label_contexts,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
tissue_info_label_functions,주요 기능,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_info_label_functions,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
tissue_info_label_location,위치,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_info_label_location,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
tissue_status_high,높은 편,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_status_high,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
tissue_status_low,낮은 편,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_status_low,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
tissue_status_moderate,평소 범위,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_status_moderate,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
tissue_status_unavailable,판단 불가,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_status_unavailable,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
tissue_status_very_high,매우 높은 편,,ANDROID_RESOURCE,app/src/main/res/values/strings.xml,tissue_status_very_high,PRODUCTION_UI,MISSING_APPROVED_ENGLISH,,NO,
,${axis.displayName} 7일,,BadmintonTransferChartDataBuilder,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferChartDataBuilder.kt,35,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,${},NO,Baseline Kotlin literal inventory
,${axis.displayName} 28일,,BadmintonTransferChartDataBuilder,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferChartDataBuilder.kt,36,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,${},NO,Baseline Kotlin literal inventory
,최근 7일 배드민턴 전이 자극 기록이 부족합니다.,,BadmintonTransferInsightBuilder,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferInsightBuilder.kt,6,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,"최근 7일 전이 비중은 ${highest.displayName}에 가장 높고, ${lowest.displayName} 자극은 낮습니다.",,BadmintonTransferInsightBuilder,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferInsightBuilder.kt,14,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,${},NO,Baseline Kotlin literal inventory
,최근 7일 전이 비중은 ${highest.displayName} 중심으로 잡혀 있습니다.,,BadmintonTransferInsightBuilder,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferInsightBuilder.kt,16,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,${},NO,Baseline Kotlin literal inventory
,최근 7일 전이축 구성이 아직 뚜렷하지 않습니다.,,BadmintonTransferInsightBuilder,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferInsightBuilder.kt,18,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,직접 전이,,BadmintonTransferModels,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferModels.kt,6,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,보조 전이,,BadmintonTransferModels,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferModels.kt,7,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,기초근력,,BadmintonTransferModels,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferModels.kt,8,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,낮은 전이,,BadmintonTransferModels,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferModels.kt,9,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,제외,,BadmintonTransferModels,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferModels.kt,10,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,감속·착지 제어,,BadmintonTransferModels,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferModels.kt,14,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,편측 안정성,,BadmintonTransferModels,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferModels.kt,15,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,측면 이동,,BadmintonTransferModels,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferModels.kt,16,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,회전 제어,,BadmintonTransferModels,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferModels.kt,17,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,라켓 보조,,BadmintonTransferModels,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferModels.kt,18,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,풋워크 지속성,,BadmintonTransferModels,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferModels.kt,19,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,저피로 제어,,BadmintonTransferModels,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferModels.kt,20,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,전이축 비중,,BadmintonTransferModels,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferModels.kt,37,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,전이유형 비중,,BadmintonTransferModels,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferModels.kt,38,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,최근 7일 vs 28일,,BadmintonTransferModels,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferModels.kt,39,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,운동별 전이 자극 Top 5,,BadmintonTransferModels,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferModels.kt,40,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,오늘은 배드민턴 전이 운동보다 회복을 우선 추천드립니다.,,BadmintonTransferRecommendationBuilder,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferRecommendationBuilder.kt,75,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,오늘은 저피로 보완운동을 추천드립니다.,,BadmintonTransferRecommendationBuilder,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferRecommendationBuilder.kt,77,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,오늘은 저피로 보완운동을 추천드립니다.,,BadmintonTransferRecommendationBuilder,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferRecommendationBuilder.kt,80,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,오늘은 감속·착지 제어 운동을 추천드립니다.,,BadmintonTransferRecommendationBuilder,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferRecommendationBuilder.kt,82,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,오늘은 편측 안정성 운동을 추천드립니다.,,BadmintonTransferRecommendationBuilder,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferRecommendationBuilder.kt,84,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,오늘은 측면 이동 보완 운동을 추천드립니다.,,BadmintonTransferRecommendationBuilder,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferRecommendationBuilder.kt,86,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,오늘은 회전 제어 운동을 추천드립니다.,,BadmintonTransferRecommendationBuilder,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferRecommendationBuilder.kt,88,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,오늘은 라켓 보조 운동을 추천드립니다.,,BadmintonTransferRecommendationBuilder,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferRecommendationBuilder.kt,90,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,오늘은 풋워크 지속성 운동을 추천드립니다.,,BadmintonTransferRecommendationBuilder,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferRecommendationBuilder.kt,92,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,오늘은 저피로 보완운동을 추천드립니다.,,BadmintonTransferRecommendationBuilder,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferRecommendationBuilder.kt,94,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,오늘은 균형 유지용 보완운동을 추천드립니다.,,BadmintonTransferRecommendationBuilder,app/src/main/java/com/training/trackplanner/analysis/badminton/BadmintonTransferRecommendationBuilder.kt,95,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,${cautionAxes.first().label} 비중과 관련 피로가 함께 높게 잡힙니다.,,BadmintonTransferCoverageAnalyzer,app/src/main/java/com/training/trackplanner/analysis/coach/BadmintonTransferCoverageAnalyzer.kt,79,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,${},NO,Baseline Kotlin literal inventory
,최근 ${recent.windowDays}일 ${lowAxes.take(2).joinToString(,,BadmintonTransferCoverageAnalyzer,app/src/main/java/com/training/trackplanner/analysis/coach/BadmintonTransferCoverageAnalyzer.kt,81,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,${},NO,Baseline Kotlin literal inventory
,) { it.label }} 자극이 부족합니다.,,BadmintonTransferCoverageAnalyzer,app/src/main/java/com/training/trackplanner/analysis/coach/BadmintonTransferCoverageAnalyzer.kt,81,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,최근 전이 축은 대체로 균형적입니다.,,BadmintonTransferCoverageAnalyzer,app/src/main/java/com/training/trackplanner/analysis/coach/BadmintonTransferCoverageAnalyzer.kt,82,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,최근 ${windowDays}일 기록이 없습니다.,,BadmintonTransferCoverageAnalyzer,app/src/main/java/com/training/trackplanner/analysis/coach/BadmintonTransferCoverageAnalyzer.kt,113,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,${},NO,Baseline Kotlin literal inventory
,최근 ${windowDays}일 비중이 낮습니다.,,BadmintonTransferCoverageAnalyzer,app/src/main/java/com/training/trackplanner/analysis/coach/BadmintonTransferCoverageAnalyzer.kt,114,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,${},NO,Baseline Kotlin literal inventory
,최근 기록 기준 범위에 있습니다.,,BadmintonTransferCoverageAnalyzer,app/src/main/java/com/training/trackplanner/analysis/coach/BadmintonTransferCoverageAnalyzer.kt,115,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,최근 비중이 높게 누적되었습니다.,,BadmintonTransferCoverageAnalyzer,app/src/main/java/com/training/trackplanner/analysis/coach/BadmintonTransferCoverageAnalyzer.kt,116,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,최근 비중과 관련 피로축이 함께 높게 잡힙니다.,,BadmintonTransferCoverageAnalyzer,app/src/main/java/com/training/trackplanner/analysis/coach/BadmintonTransferCoverageAnalyzer.kt,117,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,"${fatigue.causes.first().label} 관련 피로가 많이 누적되었고, ${transfer.cautionAxes.first().label} 전이축도 주의 수준입니다.",,CoachAnalysisInsightBuilder,app/src/main/java/com/training/trackplanner/analysis/coach/CoachAnalysisInsightBuilder.kt,11,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,${},NO,Baseline Kotlin literal inventory
,"${fatigue.causes.first().label} 관련 피로가 많이 누적되었으며, ${transfer.lowAxes.first().label} 자극은 부족합니다.",,CoachAnalysisInsightBuilder,app/src/main/java/com/training/trackplanner/analysis/coach/CoachAnalysisInsightBuilder.kt,13,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,${},NO,Baseline Kotlin literal inventory
,아직 원인 분석에 필요한 기록이 부족합니다.,,CoachAnalysisModels,app/src/main/java/com/training/trackplanner/analysis/coach/CoachAnalysisModels.kt,35,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,아직 배드민턴 전이 축을 판단할 기록이 부족합니다.,,CoachAnalysisModels,app/src/main/java/com/training/trackplanner/analysis/coach/CoachAnalysisModels.kt,74,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,"객관적 운동 부하는 평소 수준이지만, 오늘 전신 피로 입력이 높아 회복 상태를 주의로 봅니다.",,CoachCheckInInterpreter,app/src/main/java/com/training/trackplanner/analysis/coach/CoachCheckInInterpreter.kt,18,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,오늘 전신 피로 입력이 높아 운동 강도와 양을 보수적으로 조절하는 편이 낫습니다.,,CoachCheckInInterpreter,app/src/main/java/com/training/trackplanner/analysis/coach/CoachCheckInInterpreter.kt,20,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
,하체 피로 입력이 높아 오늘은 점프·방향전환·하체 고중량을 줄이는 편이 낫습니다.,,CoachCheckInInterpreter,app/src/main/java/com/training/trackplanner/analysis/coach/CoachCheckInInterpreter.kt,25,PRODUCTION_UI,DIRECT_LITERAL_REQUIRES_RESOURCE,,NO,Baseline Kotlin literal inventory
