schema_version,row_type,program_key,program_name,duration_days,week_number,day_of_week,order_index,exercise_name,category,detail1,detail2,mode,description,family_id,family_name,family_role,family_e1rm_multiplier,default_rest_seconds,rest_seconds,prescription,set_count,reps,weight_kg,seconds,stable_key,source,movement_pattern,movement_category,primary_muscles,secondary_muscles,equipment_tags,force_type,body_region,laterality,joint_emphasis,scapular_demand,hip_demand,plane,is_unilateral,metadata_updated_at
3,exercise,,,,,,,메도우즈 로우,근력운동,광배근/능형근,후면삼각근/이두근/코어,"랜드마인 또는 바벨, 한팔 무게*횟수",바벨 한쪽 끝을 잡고 몸 옆으로 당긴다. 등 하부와 광배근을 강하게 쓰되 몸통 반동은 줄인다.,row,로우,로우 계열,1,90,,,,,,,ex_f459ad2a,BUILT_IN,PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,STRENGTH,광배근/능형근,후면삼각근/이두근/코어,랜드마인|바벨,PULL,UPPER,UNILATERAL,SHOULDER|ELBOW,SCAPULAR_RETRACTION,,TRANSVERSE,1,1781278881407
3,exercise,,,,,,,바벨 로우,근력운동,광배근/능형근,이두근/후면삼각근/코어,"바벨, 무게*횟수","바벨 로우: 자세와 관절 정렬을 유지한 채 반복한다. 주동근은 광배근/능형근이고, 이두근/후면삼각근/코어이 흔들리지 않게 보조한다.",row,로우,로우 계열,1,120,,,,,,,ex_de46b7f6,BUILT_IN,PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION,STRENGTH,광배근/능형근,이두근/후면삼각근/코어,바벨,PULL,UPPER,BILATERAL,SHOULDER|ELBOW,SCAPULAR_RETRACTION,,TRANSVERSE,0,1781278881407
3,exercise,,,,,,,밴드 외회전,근력운동,회전근개,후면삼각근/견갑안정근,"밴드, 횟수",팔꿈치를 몸통 옆에 고정하고 바깥쪽으로 회전한다. 어깨 충돌을 줄이고 오버헤드 동작을 보조한다.,,,,1,45,,,,,,,ex_e8ff8cfa,BUILT_IN,SHOULDER_EXTERNAL_ROTATION|ROTATOR_CUFF_SUPPORT|SHOULDER_PREHAB,SUPPORT,회전근개,후면삼각근/견갑안정근,밴드,ISOLATION,UPPER,UNILATERAL,SHOULDER,ROTATOR_CUFF|SCAPULAR_CONTROL_LIGHT,,TRANSVERSE,1,1781278881407
3,exercise,,,,,,,버드독,근력운동,심부코어/척추안정근,둔근/견갑안정근,"맨몸, 좌우 횟수",네발기기 자세에서 반대 팔과 다리를 뻗는다. 골반이 돌아가지 않게 버티며 몸통 안정성을 훈련한다.,,,,1,45,,,,,,,ex_28347c1f,BUILT_IN,CORE_STABILITY|ANTI_ROTATION|LUMBOPELVIC_CONTROL|CONTRALATERAL_COORDINATION,SUPPORT,심부코어/척추안정근,둔근/견갑안정근,맨몸,CORE,TRUNK,ALTERNATING,SPINE|HIP,SCAPULAR_CONTROL_LIGHT,PELVIC_STABILITY,ANTI_ROTATION,1,1781278881407
3,exercise,,,,,,,벤치 딥스,근력운동,삼두근,대흉근/전면삼각근,"벤치, 횟수",손을 벤치에 두고 몸을 내려갔다 밀어 올린다. 어깨 앞쪽이 불편하면 깊이를 줄이거나 다른 삼두 운동으로 바꾼다.,bench_press,벤치프레스,벤치프레스 계열,1,60,,,,,,,ex_deca2b61,BUILT_IN,PUSH_VERTICAL_SUPPORT|TRICEPS_EMPHASIS|CHEST_ACCESSORY,STRENGTH,삼두근,대흉근/전면삼각근,벤치,PUSH,UPPER,BILATERAL,SHOULDER|ELBOW,SCAPULAR_CONTROL_LIGHT,,SAGITTAL,0,1781278881407
3,exercise,,,,,,,벤치프레스,근력운동,대흉근,삼두근/전면삼각근,"바벨, 무게*횟수","벤치프레스: 자세와 관절 정렬을 유지한 채 반복한다. 주동근은 대흉근이고, 삼두근/전면삼각근이 흔들리지 않게 보조한다.",bench_press,벤치프레스,벤치프레스 계열,1,120,,,,,,,barbell_bench_press,BUILT_IN,PUSH_HORIZONTAL|CHEST_STRENGTH,STRENGTH,대흉근,삼두근/전면삼각근,바벨|벤치,PUSH,UPPER,BILATERAL,SHOULDER|ELBOW,SCAPULAR_CONTROL_LIGHT,,TRANSVERSE,0,1781278881407
3,exercise,,,,,,,슈퍼맨,근력운동,척추기립근/둔근,햄스트링/견갑안정근,"맨몸, 횟수 또는 시간",엎드려 팔과 다리를 들어 올린다. 허리를 과하게 꺾기보다 등 뒤쪽 근육을 부드럽게 수축한다.,,,,1,45,,,,,,,ex_284ecca6,BUILT_IN,SPINAL_EXTENSION|POSTERIOR_CHAIN_ACCESSORY|GLUTE_BACK_SUPPORT,ACCESSORY,척추기립근/둔근,햄스트링/견갑안정근,맨몸,HINGE,TRUNK,BILATERAL,SPINE|HIP,SCAPULAR_CONTROL_LIGHT,HIP_EXTENSION_LIGHT,SAGITTAL,0,1781278881407
3,exercise,,,,,,,스미스 머신 런지,근력운동,대퇴사두근/둔근,햄스트링/내전근,"스미스 머신, 무게*횟수",고정 궤도에서 런지 자세로 내려갔다 올라온다. 균형 부담을 낮추고 한쪽 다리 자극을 명확히 한다.,,,,1,90,,,,,,,ex_1052e9fa,BUILT_IN,KNEE_DOMINANT|LOWER_BODY_STRENGTH|LUNGE_PATTERN|UNILATERAL_LOWER,STRENGTH,대퇴사두근/둔근,햄스트링/내전근,스미스 머신,LOWER_BODY,LOWER,ALTERNATING,HIP|KNEE,,PELVIC_STABILITY,SAGITTAL,1,1781278881407
3,exercise,,,,,,,스미스 머신 스쿼트,근력운동,대퇴사두근/둔근,햄스트링/코어,"스미스 머신, 무게*횟수",스미스 머신 궤도 안에서 스쿼트한다. 상체 균형 부담을 줄이고 하체 볼륨에 집중할 때 사용한다.,squat,스쿼트,스쿼트 계열,1,120,,,,,,,ex_fa3416f6,BUILT_IN,KNEE_DOMINANT|LOWER_BODY_STRENGTH|SQUAT_PATTERN,STRENGTH,대퇴사두근/둔근,햄스트링/코어,스미스 머신,LOWER_BODY,LOWER,BILATERAL,HIP|KNEE,,,SAGITTAL,0,1781278881407
3,exercise,,,,,,,스캡 풀업,근력운동,하부승모근/광배근,전거근/회전근개,"맨몸, 횟수",팔을 편 채 견갑골만 아래로 끌어내렸다가 돌아온다. 오버헤드 동작 전 견갑 제어를 깨우는 운동이다.,weighted_pullup,중량 풀업,풀업 계열,1,45,,,,,,,ex_e1894690,BUILT_IN,PULL_VERTICAL|BACK_STRENGTH|SCAPULAR_CONTROL,STRENGTH,하부승모근/광배근,전거근/회전근개,맨몸,PULL,UPPER,BILATERAL,SHOULDER|ELBOW,SCAPULAR_DEPRESSION|SCAPULAR_RETRACTION,,FRONTAL,0,1781278881407
3,exercise,,,,,,,스쿼트,근력운동,대퇴사두근/둔근,햄스트링/코어,"바벨, 무게*횟수","스쿼트: 자세와 관절 정렬을 유지한 채 반복한다. 주동근은 대퇴사두근/둔근이고, 햄스트링/코어이 흔들리지 않게 보조한다.",squat,스쿼트,스쿼트 계열,1,120,,,,,,,barbell_back_squat,BUILT_IN,KNEE_DOMINANT|LOWER_BODY_STRENGTH|SQUAT_PATTERN,STRENGTH,대퇴사두근/둔근,햄스트링/코어,바벨,LOWER_BODY,LOWER,BILATERAL,HIP|KNEE,,,SAGITTAL,0,1781278881407
3,exercise,,,,,,,스탠딩 레그 컬,근력운동,햄스트링,종아리/무릎안정근,"머신, 한발 무게*횟수",서서 한쪽 무릎을 굽혀 햄스트링을 수축한다. 좌우 햄스트링 힘 차이를 따로 보기 쉽다.,,,,1,60,,,,,,,ex_b59bed7d,BUILT_IN,KNEE_FLEXION|HAMSTRING_STRENGTH,ACCESSORY,햄스트링,종아리/무릎안정근,레그컬 머신,ISOLATION,LOWER,UNILATERAL,KNEE,,,SAGITTAL,1,1781278881407
3,exercise,,,,,,,스탠딩 카프 레이즈,근력운동,비복근/종아리,발목안정근,"머신 또는 덤벨, 무게*횟수",무릎을 편 상태에서 뒤꿈치를 최대한 들어 올린다. 점프와 첫 발 반응을 위한 발목 탄성 보조운동이다.,,,,1,60,,,,,,,ex_bd072cd,BUILT_IN,CALF_ANKLE_STRENGTH|ANKLE_STIFFNESS_SUPPORT,ACCESSORY,비복근/종아리,발목안정근,덤벨|머신,ISOLATION,LOWER,BILATERAL,ANKLE,,,SAGITTAL,0,1781278881407
3,exercise,,,,,,,스트레이트암 풀다운,근력운동,광배근,전거근/코어,"케이블, 무게*횟수",팔꿈치를 거의 편 채 손을 허벅지 쪽으로 내린다. 로우나 풀업 전 광배근 사용을 깨우는 보조운동이다.,,,,1,60,,,,,,,ex_ca5cce66,BUILT_IN,SHOULDER_EXTENSION|LAT_ACCESSORY|SCAPULAR_CONTROL,ACCESSORY,광배근,전거근/코어,케이블,PULL,UPPER,BILATERAL,SHOULDER,SCAPULAR_DEPRESSION,,SAGITTAL,0,1781278881407
3,exercise,,,,,,,스파이더 컬,근력운동,이두근,전완근,"인클라인 벤치/덤벨 또는 EZ바, 무게*횟수",가슴을 벤치에 기대고 팔을 아래로 늘어뜨린 뒤 컬한다. 반동을 줄이고 상단 수축을 명확히 만든다.,bench_press,벤치프레스,덤벨 벤치프레스 보정,1.22,60,,,,,,,ex_516f4456,BUILT_IN,ELBOW_FLEXION|BICEPS_ACCESSORY|FOREARM_GRIP_SUPPORT|BICEPS_ISOLATION_STRICT,ACCESSORY,이두근,전완근,EZ바|덤벨|벤치|콘/마커,ISOLATION,UPPER,BILATERAL,ELBOW|WRIST,,,SAGITTAL,0,1781278881407
3,exercise,,,,,,,스플릿 스쿼트,근력운동,대퇴사두근/둔근,햄스트링/내전근/코어,"덤벨 또는 맨몸, 무게*횟수",앞뒤로 발을 벌리고 제자리에서 내려갔다 올라온다. 한발 런지 힘을 안정적으로 쌓는 기본 편측 하체 운동이다.,squat,스쿼트,스쿼트 계열,1,90,,,,,,,ex_f2a79d37,BUILT_IN,KNEE_DOMINANT|LOWER_BODY_STRENGTH|SQUAT_PATTERN|UNILATERAL_LOWER|HIP_STABILITY_SUPPORT,STRENGTH,대퇴사두근/둔근,햄스트링/내전근/코어,덤벨|맨몸,LOWER_BODY,LOWER,ALTERNATING,HIP|KNEE,,PELVIC_STABILITY,SAGITTAL,1,1781278881407
3,exercise,,,,,,,시티드 원암 케이블 로우,근력운동,광배근/능형근,후면삼각근/이두근,"케이블, 한팔 무게*횟수",앉은 상태에서 한 팔씩 케이블을 당긴다. 허리를 세우고 팔꿈치 경로를 일정하게 유지한다.,row,로우,원암/덤벨 로우 보정,1.12,75,,,,,,,ex_a76f20b6,BUILT_IN,PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,STRENGTH,광배근/능형근,후면삼각근/이두근,케이블,PULL,UPPER,UNILATERAL,SHOULDER|ELBOW,SCAPULAR_RETRACTION,,TRANSVERSE,1,1781278881407
3,exercise,,,,,,,시티드 카프 레이즈,근력운동,가자미근/종아리,발목안정근,"머신, 무게*횟수",무릎을 굽힌 상태에서 뒤꿈치를 들어 올린다. 코트 푸시와 착지에 필요한 종아리 지구력 보강용이다.,,,,1,60,,,,,,,ex_5c8751d2,BUILT_IN,CALF_ANKLE_STRENGTH|ANKLE_STIFFNESS_SUPPORT,ACCESSORY,가자미근/종아리,발목안정근,머신,ISOLATION,LOWER,BILATERAL,ANKLE,,,SAGITTAL,0,1781278881407
3,exercise,,,,,,,싱글 레그 글루트 브릿지,근력운동,둔근,햄스트링/코어/골반안정근,"맨몸, 한발 횟수",한쪽 발로 바닥을 밀어 엉덩이를 들어 올린다. 좌우 둔근 활성 차이를 간단히 확인하기 좋다.,,,,1,60,,,,,,,ex_5715d6ca,BUILT_IN,HIP_EXTENSION|GLUTE_STRENGTH|POSTERIOR_CHAIN_ACCESSORY|PELVIC_STABILITY|UNILATERAL_LOWER,SUPPORT,둔근,햄스트링/코어/골반안정근,맨몸,HINGE,LOWER,UNILATERAL,HIP,,HIP_EXTENSION|PELVIC_STABILITY,SAGITTAL,1,1781278881407
3,exercise,,,,,,,싱글 레그 레그 익스텐션,근력운동,대퇴사두근,무릎안정근,"머신, 한발 무게*횟수",레그 익스텐션을 한쪽 다리씩 수행한다. 대퇴사두근 좌우 차이를 분리해 기록할 수 있다.,,,,1,60,,,,,,,ex_d60745b4,BUILT_IN,KNEE_EXTENSION|QUAD_ISOLATION|UNILATERAL_LOWER,ACCESSORY,대퇴사두근,무릎안정근,레그익스텐션 머신,ISOLATION,LOWER,UNILATERAL,KNEE,,,SAGITTAL,1,1781278881407
3,exercise,,,,,,,싱글 레그 레그 컬,근력운동,햄스트링,종아리/무릎안정근,"머신, 한발 무게*횟수",레그 컬을 한쪽 다리씩 수행한다. 감속과 착지에 필요한 햄스트링 좌우 균형을 확인한다.,,,,1,60,,,,,,,ex_8824026f,BUILT_IN,KNEE_FLEXION|HAMSTRING_STRENGTH,ACCESSORY,햄스트링,종아리/무릎안정근,레그컬 머신,ISOLATION,LOWER,UNILATERAL,KNEE,,,SAGITTAL,1,1781278881407
3,exercise,,,,,,,싱글 레그 카프 레이즈,근력운동,비복근/가자미근,발목안정근,"맨몸 또는 덤벨, 한발 횟수",한쪽 발로 뒤꿈치를 들어 올린다. 첫 발 반응과 착지에 필요한 발목 탄성의 좌우 차이를 보기 좋다.,,,,1,45,,,,,,,ex_5ca7133f,BUILT_IN,CALF_ANKLE_STRENGTH|ANKLE_STIFFNESS_SUPPORT|UNILATERAL_LOWER,ACCESSORY,비복근/가자미근,발목안정근,덤벨|맨몸,ISOLATION,LOWER,UNILATERAL,ANKLE,,,SAGITTAL,1,1781278881407
3,exercise,,,,,,,싱글 레그 힙 쓰러스트,근력운동,둔근,햄스트링/코어/골반안정근,"벤치, 한발 횟수 또는 중량",한쪽 발로 지면을 밀며 엉덩이를 들어 올린다. 둔근 좌우 차이와 골반 안정성을 확인하기 좋다.,bench_press,벤치프레스,벤치프레스 계열,1,75,,,,,,,ex_d634055c,BUILT_IN,HIP_EXTENSION|GLUTE_STRENGTH|POSTERIOR_CHAIN_ACCESSORY|PELVIC_STABILITY|UNILATERAL_LOWER,SUPPORT,둔근,햄스트링/코어/골반안정근,벤치,HINGE,LOWER,UNILATERAL,HIP,,HIP_EXTENSION|PELVIC_STABILITY,SAGITTAL,1,1781278881407
3,exercise,,,,,,,아놀드 프레스,근력운동,전면삼각근/측면삼각근,삼두근/회전근개,"덤벨, 무게*횟수",손바닥을 몸쪽에서 바깥쪽으로 돌리며 덤벨을 밀어 올린다. 어깨 가동범위가 편한 선에서 통제한다.,,,,1,75,,,,,,,ex_767e188e,BUILT_IN,PUSH_VERTICAL|SHOULDER_STRENGTH|SCAPULAR_UPWARD_ROTATION,STRENGTH,전면삼각근/측면삼각근,삼두근/회전근개,덤벨,PUSH,UPPER,BILATERAL,SHOULDER|ELBOW,SCAPULAR_UPWARD_ROTATION|ROTATOR_CUFF_SUPPORT,,SAGITTAL,0,1781278881407
3,exercise,,,,,,,아처 푸시업,근력운동,대흉근/삼두근,전면삼각근/코어,"맨몸, 좌우 횟수",한쪽 팔에 더 많은 체중을 싣고 좌우로 번갈아 내려간다. 한팔 푸시업으로 가기 전 좌우 밀기 힘을 키운다.,,,,1,75,,,,,,,ex_73b0b63f,BUILT_IN,PUSH_HORIZONTAL|CHEST_STRENGTH|UNILATERAL_UPPER|ANTI_ROTATION_SUPPORT,STRENGTH,대흉근/삼두근,전면삼각근/코어,맨몸,PUSH,UPPER,ALTERNATING,SHOULDER|ELBOW,SCAPULAR_CONTROL_LIGHT,,TRANSVERSE,1,1781278881407
3,exercise,,,,,,,오버헤드 트라이셉스 익스텐션,근력운동,삼두근 장두,전완근/코어,"덤벨 또는 케이블, 무게*횟수",팔을 머리 위에 둔 상태에서 팔꿈치를 펴 삼두를 훈련한다. 삼두 장두 보완에 좋다.,,,,1,60,,,,,,,ex_a9e8859c,BUILT_IN,ELBOW_EXTENSION|TRICEPS_ISOLATION|ARM_ACCESSORY|OVERHEAD_ELBOW_EXTENSION|LONG_HEAD_TRICEPS,ACCESSORY,삼두근 장두,전완근/코어,덤벨|케이블,ISOLATION,UPPER,BILATERAL,ELBOW|SHOULDER,SHOULDER_STABILITY_LIGHT,,SAGITTAL,0,1781278881407
3,exercise,,,,,,,오버헤드 프레스,근력운동,전면삼각근/측면삼각근,삼두근/코어,"바벨, 무게*횟수","오버헤드 프레스: 자세와 관절 정렬을 유지한 채 반복한다. 주동근은 전면삼각근/측면삼각근이고, 삼두근/코어이 흔들리지 않게 보조한다.",vertical_press,수직 프레스,바벨 수직 프레스 계열,1,120,,,,,,,ex_32219f7a,BUILT_IN,PUSH_VERTICAL|SHOULDER_STRENGTH|SCAPULAR_UPWARD_ROTATION,STRENGTH,전면삼각근/측면삼각근,삼두근/코어,바벨,PUSH,UPPER,BILATERAL,SHOULDER|ELBOW,SCAPULAR_UPWARD_ROTATION|ROTATOR_CUFF_SUPPORT,,SAGITTAL,0,1781278881407
3,exercise,,,,,,,워킹 런지,근력운동,대퇴사두근/둔근,햄스트링/내전근/코어,"덤벨 또는 맨몸, 무게*횟수",앞으로 걸으며 런지를 반복한다. 코트에서 전진 런지 후 회복하는 힘과 편측 안정성을 함께 기른다.,,,,1,90,,,,,,,ex_e3715c0b,BUILT_IN,KNEE_DOMINANT|LOWER_BODY_STRENGTH|LUNGE_PATTERN|UNILATERAL_LOWER,STRENGTH,대퇴사두근/둔근,햄스트링/내전근/코어,덤벨|맨몸,LOWER_BODY,LOWER,ALTERNATING,HIP|KNEE,,PELVIC_STABILITY,SAGITTAL,1,1781278881407
3,exercise,,,,,,,원레그 레그 프레스,근력운동,대퇴사두근/둔근,햄스트링/골반안정근,"머신, 한발 무게*횟수",레그 프레스를 한쪽 다리씩 수행한다. 좌우 힘 차이를 확인하고 한발로 밀어내는 능력을 키우기 좋다.,,,,1,105,,,,,,,ex_a091b9fe,BUILT_IN,KNEE_DOMINANT|LOWER_BODY_STRENGTH|UNILATERAL_LOWER|HIP_STABILITY_SUPPORT,STRENGTH,대퇴사두근/둔근,햄스트링/골반안정근,레그프레스 머신,LOWER_BODY,LOWER,UNILATERAL,HIP|KNEE,,PELVIC_STABILITY,SAGITTAL,1,1781278881407
3,exercise,,,,,,,원레그 핵 스쿼트,근력운동,대퇴사두근/둔근,햄스트링/골반안정근,"머신, 한발 무게*횟수",핵 스쿼트 머신에서 한쪽 다리 중심으로 밀어 올린다. 한발 힘과 좌우 대퇴사두근 차이를 기록하기 좋다.,,,,1,105,,,,,,,ex_f1d31d3d,BUILT_IN,KNEE_DOMINANT|LOWER_BODY_STRENGTH|SQUAT_PATTERN|UNILATERAL_LOWER|HIP_STABILITY_SUPPORT,STRENGTH,대퇴사두근/둔근,햄스트링/골반안정근,핵스쿼트 머신,LOWER_BODY,LOWER,UNILATERAL,HIP|KNEE,,PELVIC_STABILITY,SAGITTAL,1,1781278881407
3,exercise,,,,,,,원암 덤벨 RDL,근력운동,햄스트링/둔근,코어/광배근/골반안정근,"덤벨, 한팔 무게*횟수",한 손에 덤벨을 들고 힙힌지를 수행한다. 몸통 회전과 골반 흔들림을 막으며 후면사슬을 훈련한다.,,,,1,75,,,,,,,ex_e0b1e364,BUILT_IN,HIP_HINGE|POSTERIOR_CHAIN_STRENGTH|UNILATERAL_LOWER|HIP_STABILITY_SUPPORT,STRENGTH,햄스트링/둔근,코어/광배근/골반안정근,덤벨,HINGE,LOWER,UNILATERAL,HIP|SPINE,,HIP_EXTENSION|PELVIC_STABILITY,SAGITTAL,1,1781278881407
3,exercise,,,,,,,원암 덤벨 로우,근력운동,광배근/능형근,후면삼각근/이두근/코어,"덤벨, 한팔 무게*횟수",한 손과 무릎을 벤치에 대고 덤벨을 옆구리로 당긴다. 좌우 등 힘 차이와 견갑 제어를 보기 좋다.,row,로우,원암/덤벨 로우 보정,1.12,75,,,,,,,ex_30a0e9aa,BUILT_IN,PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,STRENGTH,광배근/능형근,후면삼각근/이두근/코어,덤벨,PULL,UPPER,UNILATERAL,SHOULDER|ELBOW,SCAPULAR_RETRACTION,,TRANSVERSE,1,1781278881407
3,exercise,,,,,,,원암 덤벨 벤치프레스,근력운동,대흉근,전면삼각근/삼두근/코어,"덤벨, 한팔 무게*횟수",한쪽 팔로 덤벨을 밀어 올리며 몸통이 돌아가지 않게 버틴다. 가슴 프레스와 좌우 안정성을 함께 기록하기 좋다.,bench_press,벤치프레스,덤벨 벤치프레스 보정,1.22,90,,,,,,,ex_389e0556,BUILT_IN,PUSH_HORIZONTAL|CHEST_STRENGTH|UNILATERAL_UPPER|ANTI_ROTATION_SUPPORT,STRENGTH,대흉근,전면삼각근/삼두근/코어,덤벨|벤치,PUSH,UPPER,UNILATERAL,SHOULDER|ELBOW,SCAPULAR_CONTROL_LIGHT,,TRANSVERSE,1,1781278881407
3,exercise,,,,,,,원암 덤벨 숄더프레스,근력운동,전면삼각근/측면삼각근,삼두근/코어,"덤벨, 한팔 무게*횟수",한 팔씩 머리 위로 덤벨을 밀어 올린다. 갈비뼈가 들리지 않게 몸통을 고정하고 좌우 차이를 본다.,vertical_press,수직 프레스,원암/케틀벨 프레스 보정,1.10,90,,,,,,,ex_7814843a,BUILT_IN,PUSH_VERTICAL|SHOULDER_STRENGTH|SCAPULAR_UPWARD_ROTATION|SHOULDER_STABILITY_SUPPORT|TRUNK_STABILITY_SUPPORT|UNILATERAL_UPPER,STRENGTH,전면삼각근/측면삼각근,삼두근/코어,덤벨,PUSH,UPPER,UNILATERAL,SHOULDER|ELBOW,SCAPULAR_UPWARD_ROTATION|ROTATOR_CUFF_SUPPORT,,SAGITTAL,1,1781278881407
3,exercise,,,,,,,원암 덤벨 오버헤드 트라이셉스 익스텐션,근력운동,삼두근 장두,전완근/코어,"덤벨, 한팔 무게*횟수",한 팔로 덤벨을 머리 뒤에서 위로 편다. 어깨 위치를 안정시키고 팔꿈치가 흔들리지 않게 한다.,,,,1,60,,,,,,,ex_fdbdf454,BUILT_IN,ELBOW_EXTENSION|TRICEPS_ISOLATION|ARM_ACCESSORY|UNILATERAL_UPPER|OVERHEAD_ELBOW_EXTENSION|LONG_HEAD_TRICEPS,ACCESSORY,삼두근 장두,전완근/코어,덤벨,ISOLATION,UPPER,UNILATERAL,ELBOW|SHOULDER,SHOULDER_STABILITY_LIGHT,,SAGITTAL,1,1781278881407
3,exercise,,,,,,,원암 덤벨 컬,근력운동,이두근,전완근/코어,"덤벨, 한팔 무게*횟수",한 팔씩 덤벨 컬을 수행한다. 좌우 이두 힘 차이를 확인하기 좋고 반동을 줄여 정확히 기록하기 쉽다.,,,,1,60,,,,,,,ex_85b2ac56,BUILT_IN,ELBOW_FLEXION|BICEPS_ACCESSORY|FOREARM_GRIP_SUPPORT|UNILATERAL_UPPER,ACCESSORY,이두근,전완근/코어,덤벨,ISOLATION,UPPER,UNILATERAL,ELBOW|WRIST,,,SAGITTAL,1,1781278881407
3,exercise,,,,,,,원암 랫풀다운,근력운동,광배근,이두근/하부승모근/코어,"케이블, 한팔 무게*횟수",한 팔씩 위에서 아래로 당겨 팔꿈치를 옆구리 쪽으로 보낸다. 광배근 좌우 차이를 확인하기 쉽다.,,,,1,75,,,,,,,ex_32eb8457,BUILT_IN,PULL_VERTICAL|BACK_STRENGTH|SCAPULAR_CONTROL|UNILATERAL_UPPER,STRENGTH,광배근,이두근/하부승모근/코어,케이블,PULL,UPPER,UNILATERAL,SHOULDER|ELBOW,SCAPULAR_DEPRESSION|SCAPULAR_RETRACTION,,FRONTAL,1,1781278881407
3,exercise,,,,,,,원암 로우,근력운동,광배근/능형근,후면삼각근/이두근/코어,"덤벨 또는 케이블, 한팔 무게*횟수","한 팔씩 당기는 로우 계열의 일반 항목이다. 그날 장비에 따라 덤벨, 케이블, 머신으로 수행하고 좌우 차이를 본다.",row,로우,원암/덤벨 로우 보정,1.12,75,,,,,,,ex_e3487166,BUILT_IN,PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,STRENGTH,광배근/능형근,후면삼각근/이두근/코어,덤벨|케이블,PULL,UPPER,UNILATERAL,SHOULDER|ELBOW,SCAPULAR_RETRACTION,,TRANSVERSE,1,1781278881407
3,exercise,,,,,,,원암 리어델트 케이블 플라이,근력운동,후면삼각근,능형근/회전근개,"케이블, 한팔 무게*횟수",한 팔씩 케이블을 뒤로 벌린다. 견갑을 과하게 모으기보다 후면삼각근으로 팔을 여는 감각을 본다.,,,,1,60,,,,,,,ex_a60496be,BUILT_IN,SHOULDER_HORIZONTAL_ABDUCTION|REAR_DELTOID_ISOLATION|SHOULDER_ACCESSORY|SCAPULAR_RETRACTION|UNILATERAL_UPPER,ACCESSORY,후면삼각근,능형근/회전근개,케이블,PULL,UPPER,UNILATERAL,SHOULDER,SCAPULAR_RETRACTION|ROTATOR_CUFF_SUPPORT,,TRANSVERSE,1,1781278881407
3,exercise,,,,,,,원암 머신 로우,근력운동,광배근/능형근,후면삼각근/이두근,"머신, 한팔 무게*횟수",머신 핸들을 한쪽씩 당긴다. 궤도가 안정돼 있어 고중량에서도 좌우 등 사용량을 따로 보기 쉽다.,row,로우,원암/덤벨 로우 보정,1.12,75,,,,,,,ex_33d2da8e,BUILT_IN,PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER,STRENGTH,광배근/능형근,후면삼각근/이두근,머신,PULL,UPPER,UNILATERAL,SHOULDER|ELBOW,SCAPULAR_RETRACTION,,TRANSVERSE,1,1781278881407
3,exercise,,,,,,,원암 스트레이트암 풀다운,근력운동,광배근,전거근/코어,"케이블, 한팔 무게*횟수",한 팔씩 팔을 편 상태로 아래로 당긴다. 몸통 회전을 막으며 광배근 수축 방향을 따로 확인한다.,,,,1,60,,,,,,,ex_c365e5e2,BUILT_IN,SHOULDER_EXTENSION|LAT_ACCESSORY|SCAPULAR_CONTROL,ACCESSORY,광배근,전거근/코어,케이블,PULL,UPPER,UNILATERAL,SHOULDER,SCAPULAR_DEPRESSION,,SAGITTAL,1,1781278881407
3,exercise,,,,,,,원암 인버티드 로우,근력운동,광배근/능형근,후면삼각근/이두근/코어,"바 또는 링, 한팔 횟수",몸을 비스듬히 세운 상태에서 한 팔 중심으로 당긴다. 견갑 안정성과 좌우 당기는 힘을 스포츠 전이형으로 보강한다.,row,로우,원암/덤벨 로우 보정,1.12,75,,,,,,,ex_d9084b5e,BUILT_IN,PULL_HORIZONTAL|BACK_STRENGTH|SCAPULAR_RETRACTION|UNILATERAL_UPPER|CORE_STABILITY_SUPPORT,STRENGTH,광배근/능형근,후면삼각근/이두근/코어,TRX/링,PULL,UPPER,UNILATERAL,SHOULDER|ELBOW,SCAPULAR_RETRACTION,,TRANSVERSE,1,1781278881407
