relationKey,exerciseStableKey,exerciseName,relationType,relationValue,transferConfidence,identityStatus,sourceStableKey,inheritanceSourceStableKey,reviewStatus,evidenceSource,provenance,notes
BADMINTON_00075,cable_overhead_triceps_extension,케이블 오버헤드 트라이셉스 익스텐션,COURT_MOVEMENT,NONE,NONE,SELECTABLE_CANONICAL,ex_a9e8859c,ex_a9e8859c,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a9e8859c,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00076,cable_pallof_press,케이블 팔로프 프레스,TRANSFER_LEVEL,SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,ex_99728d25,ex_99728d25,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_99728d25,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00077,cable_pallof_press,케이블 팔로프 프레스,TRANSFER_TYPE,CORE_STABILITY_SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,ex_99728d25,ex_99728d25,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_99728d25,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00078,cable_pallof_press,케이블 팔로프 프레스,SKILL_TARGET,CHANGE_OF_DIRECTION,MEDIUM,SELECTABLE_CANONICAL,ex_99728d25,ex_99728d25,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_99728d25,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00079,cable_pallof_press,케이블 팔로프 프레스,SKILL_TARGET,DEFENSIVE_COVERAGE,MEDIUM,SELECTABLE_CANONICAL,ex_99728d25,ex_99728d25,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_99728d25,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00080,cable_pallof_press,케이블 팔로프 프레스,PHYSICAL_QUALITY,CORE_BRACING,MEDIUM,SELECTABLE_CANONICAL,ex_99728d25,ex_99728d25,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_99728d25,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00081,cable_pallof_press,케이블 팔로프 프레스,PHYSICAL_QUALITY,HIP_CONTROL,MEDIUM,SELECTABLE_CANONICAL,ex_99728d25,ex_99728d25,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_99728d25,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00082,cable_pallof_press,케이블 팔로프 프레스,PHYSICAL_QUALITY,SINGLE_LEG_STABILITY,MEDIUM,SELECTABLE_CANONICAL,ex_99728d25,ex_99728d25,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_99728d25,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00083,cable_pallof_press,케이블 팔로프 프레스,COURT_MOVEMENT,NONE,MEDIUM,SELECTABLE_CANONICAL,ex_99728d25,ex_99728d25,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_99728d25,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00084,cable_rear_delt_fly,케이블 리어델트 플라이,TRANSFER_LEVEL,GENERAL,LOW,SELECTABLE_CANONICAL,ex_7176cbee,ex_7176cbee,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_7176cbee,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00085,cable_rear_delt_fly,케이블 리어델트 플라이,TRANSFER_TYPE,GENERAL_STRENGTH_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_7176cbee,ex_7176cbee,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_7176cbee,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00086,cable_rear_delt_fly,케이블 리어델트 플라이,SKILL_TARGET,NONE,LOW,SELECTABLE_CANONICAL,ex_7176cbee,ex_7176cbee,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_7176cbee,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00087,cable_rear_delt_fly,케이블 리어델트 플라이,PHYSICAL_QUALITY,ROTATOR_CUFF_CONTROL,LOW,SELECTABLE_CANONICAL,ex_7176cbee,ex_7176cbee,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_7176cbee,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00088,cable_rear_delt_fly,케이블 리어델트 플라이,PHYSICAL_QUALITY,SCAPULAR_CONTROL,LOW,SELECTABLE_CANONICAL,ex_7176cbee,ex_7176cbee,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_7176cbee,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00089,cable_rear_delt_fly,케이블 리어델트 플라이,PHYSICAL_QUALITY,SHOULDER_DURABILITY,LOW,SELECTABLE_CANONICAL,ex_7176cbee,ex_7176cbee,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_7176cbee,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00090,cable_rear_delt_fly,케이블 리어델트 플라이,COURT_MOVEMENT,NONE,LOW,SELECTABLE_CANONICAL,ex_7176cbee,ex_7176cbee,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_7176cbee,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00091,cable_woodchop,케이블 우드찹,TRANSFER_LEVEL,SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,cable_woodchop,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00092,cable_woodchop,케이블 우드찹,TRANSFER_TYPE,ROTATION_POWER_SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,cable_woodchop,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00093,cable_woodchop,케이블 우드찹,SKILL_TARGET,ROTATION_SEQUENCING,MEDIUM,SELECTABLE_CANONICAL,cable_woodchop,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00094,cable_woodchop,케이블 우드찹,PHYSICAL_QUALITY,CORE_BRACING,MEDIUM,SELECTABLE_CANONICAL,cable_woodchop,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00095,cable_woodchop,케이블 우드찹,PHYSICAL_QUALITY,ROTATIONAL_STRENGTH,MEDIUM,SELECTABLE_CANONICAL,cable_woodchop,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00096,cable_woodchop,케이블 우드찹,COURT_MOVEMENT,NONE,MEDIUM,SELECTABLE_CANONICAL,cable_woodchop,,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED_WITH_LIMITATION,CANONICAL_METADATA_PASS3_1,Existing populated badminton source metadata preserved on the retained canonical identity.
BADMINTON_00097,chest_supported_row_machine,체스트 서포티드 로우 머신,TRANSFER_LEVEL,GENERAL,LOW,SELECTABLE_CANONICAL,ex_8e51640a,ex_8e51640a,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_8e51640a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00098,chest_supported_row_machine,체스트 서포티드 로우 머신,TRANSFER_TYPE,GENERAL_STRENGTH_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_8e51640a,ex_8e51640a,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_8e51640a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00099,chest_supported_row_machine,체스트 서포티드 로우 머신,SKILL_TARGET,NONE,LOW,SELECTABLE_CANONICAL,ex_8e51640a,ex_8e51640a,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_8e51640a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00100,chest_supported_row_machine,체스트 서포티드 로우 머신,PHYSICAL_QUALITY,SCAPULAR_CONTROL,LOW,SELECTABLE_CANONICAL,ex_8e51640a,ex_8e51640a,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_8e51640a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00101,chest_supported_row_machine,체스트 서포티드 로우 머신,PHYSICAL_QUALITY,SHOULDER_DURABILITY,LOW,SELECTABLE_CANONICAL,ex_8e51640a,ex_8e51640a,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_8e51640a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00102,chest_supported_row_machine,체스트 서포티드 로우 머신,COURT_MOVEMENT,NONE,LOW,SELECTABLE_CANONICAL,ex_8e51640a,ex_8e51640a,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_8e51640a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00103,dumbbell_chest_supported_row,덤벨 체스트 서포티드 로우,TRANSFER_LEVEL,GENERAL,LOW,SELECTABLE_CANONICAL,ex_8e51640a,ex_8e51640a,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_8e51640a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00104,dumbbell_chest_supported_row,덤벨 체스트 서포티드 로우,TRANSFER_TYPE,GENERAL_STRENGTH_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_8e51640a,ex_8e51640a,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_8e51640a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00105,dumbbell_chest_supported_row,덤벨 체스트 서포티드 로우,SKILL_TARGET,NONE,LOW,SELECTABLE_CANONICAL,ex_8e51640a,ex_8e51640a,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_8e51640a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00106,dumbbell_chest_supported_row,덤벨 체스트 서포티드 로우,PHYSICAL_QUALITY,SCAPULAR_CONTROL,LOW,SELECTABLE_CANONICAL,ex_8e51640a,ex_8e51640a,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_8e51640a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00107,dumbbell_chest_supported_row,덤벨 체스트 서포티드 로우,PHYSICAL_QUALITY,SHOULDER_DURABILITY,LOW,SELECTABLE_CANONICAL,ex_8e51640a,ex_8e51640a,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_8e51640a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00108,dumbbell_chest_supported_row,덤벨 체스트 서포티드 로우,COURT_MOVEMENT,NONE,LOW,SELECTABLE_CANONICAL,ex_8e51640a,ex_8e51640a,PASS,VERIFIED_FAMILY|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_8e51640a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00109,dumbbell_farmer_carry,덤벨 파머스 캐리,TRANSFER_LEVEL,SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,ex_a1fc4533,ex_a1fc4533,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00110,dumbbell_farmer_carry,덤벨 파머스 캐리,TRANSFER_TYPE,CORE_STABILITY_SUPPORTIVE,MEDIUM,SELECTABLE_CANONICAL,ex_a1fc4533,ex_a1fc4533,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00111,dumbbell_farmer_carry,덤벨 파머스 캐리,SKILL_TARGET,CHANGE_OF_DIRECTION,MEDIUM,SELECTABLE_CANONICAL,ex_a1fc4533,ex_a1fc4533,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00112,dumbbell_farmer_carry,덤벨 파머스 캐리,SKILL_TARGET,DEFENSIVE_COVERAGE,MEDIUM,SELECTABLE_CANONICAL,ex_a1fc4533,ex_a1fc4533,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00113,dumbbell_farmer_carry,덤벨 파머스 캐리,PHYSICAL_QUALITY,CORE_BRACING,MEDIUM,SELECTABLE_CANONICAL,ex_a1fc4533,ex_a1fc4533,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00114,dumbbell_farmer_carry,덤벨 파머스 캐리,PHYSICAL_QUALITY,HIP_CONTROL,MEDIUM,SELECTABLE_CANONICAL,ex_a1fc4533,ex_a1fc4533,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00115,dumbbell_farmer_carry,덤벨 파머스 캐리,PHYSICAL_QUALITY,SINGLE_LEG_STABILITY,MEDIUM,SELECTABLE_CANONICAL,ex_a1fc4533,ex_a1fc4533,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00116,dumbbell_farmer_carry,덤벨 파머스 캐리,COURT_MOVEMENT,NONE,MEDIUM,SELECTABLE_CANONICAL,ex_a1fc4533,ex_a1fc4533,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a1fc4533,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00117,dumbbell_goblet_squat,덤벨 고블릿 스쿼트,TRANSFER_LEVEL,GENERAL,LOW,SELECTABLE_CANONICAL,ex_ac7df636,ex_ac7df636,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_ac7df636,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00118,dumbbell_goblet_squat,덤벨 고블릿 스쿼트,TRANSFER_TYPE,GENERAL_STRENGTH_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_ac7df636,ex_ac7df636,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_ac7df636,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00119,dumbbell_goblet_squat,덤벨 고블릿 스쿼트,SKILL_TARGET,NONE,LOW,SELECTABLE_CANONICAL,ex_ac7df636,ex_ac7df636,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_ac7df636,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00120,dumbbell_goblet_squat,덤벨 고블릿 스쿼트,PHYSICAL_QUALITY,HIP_KNEE_EXTENSION_STRENGTH,LOW,SELECTABLE_CANONICAL,ex_ac7df636,ex_ac7df636,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_ac7df636,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00121,dumbbell_goblet_squat,덤벨 고블릿 스쿼트,PHYSICAL_QUALITY,LOWER_BODY_FORCE,LOW,SELECTABLE_CANONICAL,ex_ac7df636,ex_ac7df636,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_ac7df636,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00122,dumbbell_goblet_squat,덤벨 고블릿 스쿼트,COURT_MOVEMENT,NONE,LOW,SELECTABLE_CANONICAL,ex_ac7df636,ex_ac7df636,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_ac7df636,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00123,dumbbell_lying_triceps_extension,덤벨 라잉 트라이셉스 익스텐션,TRANSFER_LEVEL,NONE,NONE,SELECTABLE_CANONICAL,ex_d20b7487,ex_d20b7487,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_d20b7487,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00124,dumbbell_lying_triceps_extension,덤벨 라잉 트라이셉스 익스텐션,TRANSFER_TYPE,NONE,NONE,SELECTABLE_CANONICAL,ex_d20b7487,ex_d20b7487,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_d20b7487,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00125,dumbbell_lying_triceps_extension,덤벨 라잉 트라이셉스 익스텐션,SKILL_TARGET,NONE,NONE,SELECTABLE_CANONICAL,ex_d20b7487,ex_d20b7487,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_d20b7487,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00126,dumbbell_lying_triceps_extension,덤벨 라잉 트라이셉스 익스텐션,PHYSICAL_QUALITY,NONE,NONE,SELECTABLE_CANONICAL,ex_d20b7487,ex_d20b7487,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_d20b7487,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00127,dumbbell_lying_triceps_extension,덤벨 라잉 트라이셉스 익스텐션,COURT_MOVEMENT,NONE,NONE,SELECTABLE_CANONICAL,ex_d20b7487,ex_d20b7487,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_d20b7487,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00128,dumbbell_overhead_triceps_extension,덤벨 오버헤드 트라이셉스 익스텐션,TRANSFER_LEVEL,NONE,NONE,SELECTABLE_CANONICAL,ex_a9e8859c,ex_a9e8859c,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a9e8859c,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00129,dumbbell_overhead_triceps_extension,덤벨 오버헤드 트라이셉스 익스텐션,TRANSFER_TYPE,NONE,NONE,SELECTABLE_CANONICAL,ex_a9e8859c,ex_a9e8859c,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a9e8859c,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00130,dumbbell_overhead_triceps_extension,덤벨 오버헤드 트라이셉스 익스텐션,SKILL_TARGET,NONE,NONE,SELECTABLE_CANONICAL,ex_a9e8859c,ex_a9e8859c,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a9e8859c,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00131,dumbbell_overhead_triceps_extension,덤벨 오버헤드 트라이셉스 익스텐션,PHYSICAL_QUALITY,NONE,NONE,SELECTABLE_CANONICAL,ex_a9e8859c,ex_a9e8859c,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a9e8859c,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00132,dumbbell_overhead_triceps_extension,덤벨 오버헤드 트라이셉스 익스텐션,COURT_MOVEMENT,NONE,NONE,SELECTABLE_CANONICAL,ex_a9e8859c,ex_a9e8859c,PASS,HEURISTIC_ACCEPTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_a9e8859c,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00133,dumbbell_preacher_curl,덤벨 프리처 컬,TRANSFER_LEVEL,GENERAL,LOW,SELECTABLE_CANONICAL,ex_e994008a,ex_e994008a,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_e994008a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
BADMINTON_00134,dumbbell_preacher_curl,덤벨 프리처 컬,TRANSFER_TYPE,GENERAL_STRENGTH_SUPPORTIVE,LOW,SELECTABLE_CANONICAL,ex_e994008a,ex_e994008a,PASS,ANATOMY_SUPPORTED|SOURCE_ACCEPTED,FINAL_CLOSEOUT_SPLIT_FROM_ex_e994008a,Equipment-specific identity inherits the reviewed broad badminton-transfer meaning; identity/equipment fields remain variant-specific.
