"exerciseName","stableKey","field","sourceColumn","oldValue","newValue","decisionCategory","reason"
"프론트풋 엘리베이티드 스플릿 스쿼트","ex_7ce96a7a","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"프리처 컬","ex_e994008a","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"플랫 덤벨 플라이","ex_91b749b3","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"할로우 바디 홀드","ex_2a826c82","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"해머 컬","ex_2892da5a","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"핵 스쿼트","ex_e9e97659","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"핸드스탠드 푸시업","ex_fa2e73b3","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"행잉 레그 레이즈","ex_b3f447be","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"힙 쓰러스트","ex_721f7b5b","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"힙 어덕션","ex_eaea872c","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"힙 어브덕션","ex_728da646","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"30초 반복 스매시 테스트","ex_91d8430b","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","ANALYSIS_ONLY","DERIVE_FROM_CURRENT_METADATA","Explicit app-internal test row is analysis-only."
"6방향 랜덤 콕줍기","ex_bc84eb7f","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"6코너 섀도우 풋워크","ex_33841b88","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"6코너 풋워크 최대반복 테스트","ex_c7977dfd","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","ANALYSIS_ONLY","DERIVE_FROM_CURRENT_METADATA","Explicit app-internal test row is analysis-only."
"A스킵","ex_a12de111","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"B스킵","ex_a12de4d2","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"가벼운 콕줍기","ex_216351a1","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"고블릿 스쿼트","ex_ac7df636","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"노르딕 햄스트링 컬","ex_1cf51b6b","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"데드버그","ex_d5bdffe1","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"드롭 점프","ex_d6726746","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"라인 홉","ex_a3ddd8ac","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"래터럴 바운드","ex_34e7d21","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"래터럴 스텝다운","ex_69a56484","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"랜덤 방향전환 드릴","ex_64422511","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"랜덤 비프 풋워크","ex_c5f4c242","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"랜덤 풋워크","ex_1c7f2342","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"린단 참고 트랙 스프린트","ex_4773b6ea","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"린단 참고 페이스 체인지 풋워크","ex_5004ca76","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"멀티셔틀 풋워크","ex_752b45ae","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"메디신볼 슬램","ex_26ac0c19","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"미니밴드 사이드워크","ex_16b298db","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"바이퍼 트위스트(아래로)","ex_8354acd","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"박스 스텝업","ex_6232f4bc","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"박스 점프","ex_d9e141e4","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"발목/고관절 가동성","ex_149730de","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"버피","ex_3f184ef9","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"불가리안 스플릿 스쿼트","ex_e2efd0fe","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"사이드 스텝 후 정지","ex_9b132c23","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"사이드 플랭크","ex_f6d43398","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"셔틀런","ex_a4040be3","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"스캡 푸시업","ex_c4535de3","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"스케이터 스쿼트","ex_ee378da7","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"스킵 바운드","ex_c4ea0a2a","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"스트라이드","ex_c5c2fdef","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"스트레칭","ex_dd16e07a","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"스플릿 스텝","ex_c6d9efef","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"스플릿 스텝 리액션","ex_8e69fc74","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"스플릿 스텝 후 좌우 런지","ex_377448a9","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"싱글 레그 RDL","single_leg_rdl","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"싱글 레그 박스 스쿼트","ex_85f12271","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"싱글 레그 홉 앤 스틱","ex_314df428","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"안세영 참고 고강도 랠리 풋워크","ex_c1bf2aa8","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"앙클링","ex_a412dd45","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"앞뒤 랜덤 콕줍기","ex_4255e429","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"애질리티 래더","ex_2055b629","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"원암 하프 닐링 프레스","ex_8380d7fe","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"월 드라이브","ex_f332aeab","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"월 슬라이드","ex_f97a05ab","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"점프 런지","ex_df966b45","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"좌우 랜덤 콕줍기","ex_421ba24b","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"케틀벨 스윙","ex_7404067c","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"코사크 스쿼트","ex_a611010d","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"코펜하겐 플랭크","ex_a8385c4a","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"콘 드릴","ex_a4350c0f","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"터키시 겟업","ex_91f6958d","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"파머스 캐리","ex_a1fc4533","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"팔로프 프레스","ex_99728d25","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"포고 점프","ex_e465d1e9","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"플랭크","ex_a44ae2ca","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"피스톨 스쿼트","ex_d67e5761","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"하이니 스킵","ex_c821775c","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"하프 닐링 원암 프레스","ex_8e1b313e","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"하프 닐링 케틀벨 원암 프레스","ex_d79824d2","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"하프 닐링 케틀벨 프레스","ex_e0759156","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"하프 닐링 프레스","ex_66e8c8c2","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED","PROGRAM_SELECTABLE","DERIVE_FROM_CURRENT_METADATA","Ordinary exercise row remains selectable for planning."
"농구","ex_1a4858d7","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED;PROGRAM_SELECTABLE_CONFLICT_REVIEW","FATIGUE_ONLY","DERIVE_FROM_CURRENT_METADATA","Sport sessions contribute fatigue but are not selectable gym exercises."
"러닝 풋살","ex_aca9d312","planningEligibility","currentPlanningEligibility","NOT_PRESENT_IN_SEED;PROGRAM_SELECTABLE_CONFLICT_REVIEW","FATIGUE_ONLY","DERIVE_FROM_CURRENT_METADATA","Sport sessions contribute fatigue but are not selectable gym exercises."
