exerciseStableKey,exerciseName,sourceStableKey,movementJointComplexCodes,tissueJointComplexCodes,mappedLoadUnitCount,sourceProfileState,sourceProfileSha256,reconciliationAction,reviewFlags,status
ex_c5c2fdef,스트라이드,ex_c5c2fdef,,jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral|jc_hip,8,REVIEWED_PROFILE_PRESENT,3563aed8fbe3c8118d6422715b8ecd3eeb0cb1c6ce7fd17c6bacb8ef799d1f47,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_patellofemoral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_ankle_hindfoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_tibiofemoral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_hip,REVIEW_REQUIRED
ex_c5f4c242,랜덤 비프 풋워크,ex_c5f4c242,,jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral,7,REVIEWED_PROFILE_PRESENT,e0c6745053215e9015c0bd0ecb99c903a266ba5e21d30ff3d7c2799ab830ac55,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_patellofemoral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_ankle_hindfoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_tibiofemoral,REVIEW_REQUIRED
ex_c62c0716,컨센트레이션 컬,ex_c62c0716,jc_elbow_flexion_extension,jc_hand_grip|jc_wrist_carpal|jc_forearm_radioulnar|jc_elbow_flexion_extension,11,REVIEWED_PROFILE_PRESENT,b68f8c6f2604c8f3967332c0c618c2452bf6b10f5abc920a1a1ad2b308278015,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_forearm_radioulnar,REVIEW_REQUIRED
ex_c6d9efef,스플릿 스텝,ex_c6d9efef,,jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral,7,REVIEWED_PROFILE_PRESENT,4814d3f8678e3df97ee635eddfaceb669f3584b85dab05f91e30c60c62eec91e,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_patellofemoral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_ankle_hindfoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_tibiofemoral,REVIEW_REQUIRED
ex_c7977dfd,6코너 풋워크 최대반복 테스트,ex_c7977dfd,,jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral,7,REVIEWED_PROFILE_PRESENT,6bd64797bbb28fd8105d6a070f9c584c7b09dba1a00139bab83da3e0f5540ed5,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_patellofemoral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_ankle_hindfoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_tibiofemoral,REVIEW_REQUIRED
ex_c8bcf3ce,리버스 런지,ex_c8bcf3ce,jc_ankle_hindfoot|jc_hip|jc_knee_tibiofemoral|jc_knee_patellofemoral,jc_lumbar_spine|jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral|jc_hip,13,REVIEWED_PROFILE_PRESENT,b1d7feda2952e3117141b2209c140243ca3ba32073b9aac5debafd448a36443e,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine,REVIEW_REQUIRED
ex_ca5cce66,스트레이트암 풀다운,ex_ca5cce66,jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_hand_grip|jc_wrist_carpal|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,11,REVIEWED_PROFILE_PRESENT,bd2f52f86aee08a060995f31686bcabbf34d8daa82059c8b4477ac90b8455314,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ex_cb3c4dc2,맨몸 스쿼트,ex_cb3c4dc2,jc_ankle_hindfoot|jc_hip|jc_knee_tibiofemoral|jc_knee_patellofemoral,jc_lumbar_spine|jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral|jc_hip,12,REVIEWED_PROFILE_PRESENT,de7841d293a3acc9b8f5722560d5fc44b3a87433b806241908fd631b210028cc,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine,REVIEW_REQUIRED
ex_d5048362,인클라인 덤벨 컬,ex_d5048362,jc_elbow_flexion_extension,jc_hand_grip|jc_wrist_carpal|jc_forearm_radioulnar|jc_elbow_flexion_extension,11,REVIEWED_PROFILE_PRESENT,a59477981878130d9ffef836686f25ca92a8b9e607e8d28ef0e67e7fe137f26b,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_forearm_radioulnar,REVIEW_REQUIRED
ex_d5bdffe1,데드버그,ex_d5bdffe1,jc_hip|jc_knee_tibiofemoral|jc_knee_patellofemoral|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_lumbar_spine|jc_thoracic_spine_ribcage|jc_pelvic_ring_sacroiliac|jc_shoulder_glenohumeral|jc_hip,8,REVIEWED_PROFILE_PRESENT,064df0379420c6a363df169eeaf2c5192419df55368803e06dc1820a545b0250,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|MOVEMENT_ONLY_NO_TISSUE_LOAD:jc_knee_tibiofemoral|MOVEMENT_ONLY_NO_TISSUE_LOAD:jc_knee_patellofemoral|MOVEMENT_ONLY_NO_TISSUE_LOAD:jc_shoulder_scapuloclavicular,REVIEW_REQUIRED
ex_d60745b4,원레그 레그 익스텐션,ex_d60745b4,jc_knee_tibiofemoral|jc_knee_patellofemoral,jc_knee_patellofemoral|jc_knee_tibiofemoral,7,REVIEWED_PROFILE_PRESENT,22bdf6e70952f2e5df28421d955804475f8dcdf79ecd08eef17fdb78df45a7fa,PRESERVE_UNCHANGED,,PASS
ex_d6726746,드롭 점프,ex_d6726746,,jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral,8,REVIEWED_PROFILE_PRESENT,5074194ca3dc7c501e64ca32bba29e7922178ffe01ab7a81e884db570036ff25,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_patellofemoral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_ankle_hindfoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_tibiofemoral,REVIEW_REQUIRED
ex_d67e5761,피스톨 스쿼트,ex_d67e5761,jc_ankle_hindfoot|jc_hip|jc_knee_tibiofemoral|jc_knee_patellofemoral,jc_lumbar_spine|jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral|jc_hip,12,REVIEWED_PROFILE_PRESENT,68ca50907ce4f990dde0ac350ece919e1dabcd867ddc8891f50d9f123dff09f5,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine,REVIEW_REQUIRED
ex_d7c90536,로잉머신,ex_d7c90536,jc_elbow_flexion_extension|jc_hip|jc_knee_tibiofemoral|jc_knee_patellofemoral|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_hand_grip|jc_lumbar_spine|jc_knee_patellofemoral|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_pelvic_ring_sacroiliac|jc_shoulder_glenohumeral|jc_knee_tibiofemoral|jc_hip|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,21,REVIEWED_PROFILE_PRESENT,49e8ca13efcb3f0eaf8b9ec47e5b08d739bc1cadbe4d4e176cdbe25390da7973,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ex_d9e141e4,박스 점프,ex_d9e141e4,,jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral,7,REVIEWED_PROFILE_PRESENT,407feb394b21a2fd809cbd8060aa177f93742626fb06f223c3eb9a55914a66cb,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_patellofemoral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_ankle_hindfoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_tibiofemoral,REVIEW_REQUIRED
ex_da56a4fe,덤벨 킥백,ex_da56a4fe,jc_elbow_flexion_extension,jc_hand_grip|jc_wrist_carpal|jc_elbow_flexion_extension,5,REVIEWED_PROFILE_PRESENT,9cbb947de1105c77d5b51209aa67c7734fb3c6cc160ecc6f7e14ed5999155f92,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ex_dc9e5953,랫풀다운,ex_dc9e5953,jc_elbow_flexion_extension|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_hand_grip|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_shoulder_glenohumeral|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,21,REVIEWED_PROFILE_PRESENT,ef0eb0525f79c9b545f09718b407221c52c552231daf6c6c628a140904937702,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ex_dd16e07a,스트레칭,ex_dd16e07a,,,0,REVIEWED_EXPLICIT_ZERO,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,PRESERVE_UNCHANGED,,PASS
ex_de46b7f6,바벨 로우,ex_de46b7f6,jc_elbow_flexion_extension|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_hand_grip|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_shoulder_glenohumeral|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,20,REVIEWED_PROFILE_PRESENT,cc846f8fbc5b6c493495d16c68220804e2f13d022a2c2ed7f536c5fbdfe127e9,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ex_debf6a8b,다이아몬드 푸시업,ex_debf6a8b,jc_elbow_flexion_extension|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_wrist_carpal|jc_shoulder_glenohumeral|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,13,REVIEWED_PROFILE_PRESENT,6b293854aef98eb4acebc27e4781160c91ec57ddc8dd53e35d0ebd6ed473ee54,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ex_deca2b61,벤치 딥스,ex_deca2b61,jc_elbow_flexion_extension|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_wrist_carpal|jc_elbow_flexion_extension,4,REVIEWED_PROFILE_PRESENT,99a8f9c6657d8cd137ef801f1ed71a8819573d8f627a63249b78bca7588be6be,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal|MOVEMENT_ONLY_NO_TISSUE_LOAD:jc_shoulder_glenohumeral|MOVEMENT_ONLY_NO_TISSUE_LOAD:jc_shoulder_scapuloclavicular,REVIEW_REQUIRED
ex_df966b45,점프 런지,ex_df966b45,jc_ankle_hindfoot|jc_hip|jc_knee_tibiofemoral|jc_knee_patellofemoral,jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral,7,REVIEWED_PROFILE_PRESENT,49f9b27f248d6f736599c7b94dddaeb0ad8f541946606ac1d851bd637a564212,PRESERVE_UNCHANGED,MOVEMENT_ONLY_NO_TISSUE_LOAD:jc_hip,REVIEW_REQUIRED
ex_e0b1e364,원암 덤벨 RDL,ex_e0b1e364,jc_hip,jc_lumbar_spine|jc_hip,7,REVIEWED_PROFILE_PRESENT,66b0d211860f4912a1bcdf04ee2af513b5c39f7eb743e8a57c0399c4d726d2a5,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine,REVIEW_REQUIRED
ex_e1894690,스캡 풀업,ex_e1894690,jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_hand_grip|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_shoulder_glenohumeral|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,21,REVIEWED_PROFILE_PRESENT,8adcb8258c49d4333a62612ed43cd7f9a66c0aa0cd40a8b9650330d93751c69d,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_elbow_flexion_extension,REVIEW_REQUIRED
ex_e2efd0fe,불가리안 스플릿 스쿼트,ex_e2efd0fe,jc_ankle_hindfoot|jc_hip|jc_knee_tibiofemoral|jc_knee_patellofemoral,jc_lumbar_spine|jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral|jc_hip,13,REVIEWED_PROFILE_PRESENT,bc1bfaacbc04dce50c3400f1931b054861110a608fce826f91da4782d2d45449,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine,REVIEW_REQUIRED
ex_e3715c0b,워킹 런지,ex_e3715c0b,jc_ankle_hindfoot|jc_hip|jc_knee_tibiofemoral|jc_knee_patellofemoral,jc_lumbar_spine|jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral|jc_hip,13,REVIEWED_PROFILE_PRESENT,801365abcd186b170d031a2b84b49a2cfe2de7783e26f141bb17788a74f899d2,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine,REVIEW_REQUIRED
ex_e41e8dcf,중량 친업,ex_e41e8dcf,jc_elbow_flexion_extension|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_hand_grip|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_shoulder_glenohumeral|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,21,REVIEWED_PROFILE_PRESENT,8f166559af7c6bd45d2c9e7209560e5af171fb18322fa319a724e2e31565ac10,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ex_e41f4c2b,중량 풀업,ex_e41f4c2b,jc_elbow_flexion_extension|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_hand_grip|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_shoulder_glenohumeral|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,21,REVIEWED_PROFILE_PRESENT,23f3a807d1fcb22dbdda0b92b15c8d701aeb84aaf3d7e50d77a0ef1f9fe1f109,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ex_e465d1e9,포고 점프,ex_e465d1e9,,jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral,7,REVIEWED_PROFILE_PRESENT,c00d9ffe553656d4db0f66aa05ba84daca6388f39352659bbe288d6a1fe9de46,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_patellofemoral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_ankle_hindfoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_tibiofemoral,REVIEW_REQUIRED
ex_e4f911bb,네거티브 풀업,ex_e4f911bb,jc_elbow_flexion_extension|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_hand_grip|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_shoulder_glenohumeral|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,21,REVIEWED_PROFILE_PRESENT,dee259a7def8ec14deaf86e84100a6117e9ec24d9c5f6d66865feca7a2e71e72,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ex_e709eeda,케이블 컬,ex_e709eeda,jc_elbow_flexion_extension,jc_hand_grip|jc_wrist_carpal|jc_forearm_radioulnar|jc_elbow_flexion_extension,11,REVIEWED_PROFILE_PRESENT,7905f2e12f951232a0eca528af35c3079205546eece979013f65e8d824eafec1,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_forearm_radioulnar,REVIEW_REQUIRED
ex_e8ff8cfa,밴드 외회전,ex_e8ff8cfa,jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_hand_grip|jc_wrist_carpal|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,9,REVIEWED_PROFILE_PRESENT,9f5874807b807009719bc6cfe7d2ff905fb843ef2bdc2dbd62d820a13484dbb3,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ex_e9e97659,핵 스쿼트,ex_e9e97659,jc_ankle_hindfoot|jc_hip|jc_knee_tibiofemoral|jc_knee_patellofemoral,jc_lumbar_spine|jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral|jc_hip,12,REVIEWED_PROFILE_PRESENT,9963365aa35a5cea424de685b0591cefb99ea3fa31e33dd9765b150c16fd2642,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine,REVIEW_REQUIRED
ex_eb636bac,원암 케이블 오버헤드 트라이셉스 익스텐션,ex_eb636bac,jc_elbow_flexion_extension,jc_hand_grip|jc_wrist_carpal|jc_elbow_flexion_extension,5,REVIEWED_PROFILE_PRESENT,4704bb784be7a15b24379c16d516c982f0ee0e86b66072ec5007867a59c4eda5,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ex_ee378da7,스케이터 스쿼트,ex_ee378da7,jc_ankle_hindfoot|jc_hip|jc_knee_tibiofemoral|jc_knee_patellofemoral,jc_lumbar_spine|jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral|jc_hip,13,REVIEWED_PROFILE_PRESENT,f9b29d9a0caffad88972fc74cc3fe796e58b3363d9945fa80d26554a7779ac3b,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine,REVIEW_REQUIRED
ex_f1d31d3d,원레그 핵 스쿼트,ex_f1d31d3d,jc_ankle_hindfoot|jc_hip|jc_knee_tibiofemoral|jc_knee_patellofemoral,jc_lumbar_spine|jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral|jc_hip,11,REVIEWED_PROFILE_PRESENT,f1bdc0a6de39a58af049a66dd1f4ac7dd88b03ef952f870da615d594a52f41e0,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine,REVIEW_REQUIRED
ex_f2a79d37,스플릿 스쿼트,ex_f2a79d37,jc_ankle_hindfoot|jc_hip|jc_knee_tibiofemoral|jc_knee_patellofemoral,jc_lumbar_spine|jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral|jc_hip,12,REVIEWED_PROFILE_PRESENT,8b0bbf111695c691784aff46139b4c32327ac021336c1cb73fda016d4adf170a,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine,REVIEW_REQUIRED
ex_f332aeab,월 드라이브,ex_f332aeab,,jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral|jc_hip,8,REVIEWED_PROFILE_PRESENT,5209b6e85d6922aa10393724133a6ef9ec4211980fb66012f077cf3aacdae65b,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_patellofemoral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_ankle_hindfoot|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_knee_tibiofemoral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_hip,REVIEW_REQUIRED
ex_f459ad2a,메도우즈 로우,ex_f459ad2a,jc_elbow_flexion_extension|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_hand_grip|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_pelvic_ring_sacroiliac|jc_shoulder_glenohumeral|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,22,REVIEWED_PROFILE_PRESENT,dcc21f66cf6e9603924c5cf901e1a2589ab13563f12d9495bda42656046aecc4,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ex_f6703b06,덤벨 프로네이션/수피네이션,ex_f6703b06,jc_forearm_radioulnar,jc_hand_grip|jc_wrist_carpal|jc_forearm_radioulnar,8,REVIEWED_PROFILE_PRESENT,bf9ec22e2c088db3e3b4c0045ab67d536e81a1595cfb288f2140e8f2ae06ce57,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ex_f6d43398,사이드 플랭크,ex_f6d43398,,jc_lumbar_spine|jc_thoracic_spine_ribcage|jc_pelvic_ring_sacroiliac|jc_shoulder_glenohumeral|jc_hip|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,14,REVIEWED_PROFILE_PRESENT,953c6f2156a0f3be0a6c939f49335c2f448d65db620fec6f7dcd4040e65a5e0d,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_pelvic_ring_sacroiliac|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_shoulder_glenohumeral|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_hip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_elbow_flexion_extension|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_shoulder_scapuloclavicular,REVIEW_REQUIRED
ex_f97a05ab,월 슬라이드,ex_f97a05ab,jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_wrist_carpal|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,8,REVIEWED_PROFILE_PRESENT,fffe07adf966c6e16708279e9039033311cee642dfca7828eea44282aca3ba04,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ex_fa2e73b3,핸드스탠드 푸시업,ex_fa2e73b3,jc_elbow_flexion_extension|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_shoulder_glenohumeral|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,18,REVIEWED_PROFILE_PRESENT,1a6f0bc9f7f6647dd60aede4b4ce0858be52a373e733702e022b01fdd66ae49b,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ex_fa31f7a6,케이블 로우,ex_fa31f7a6,jc_elbow_flexion_extension|jc_shoulder_glenohumeral|jc_shoulder_scapuloclavicular,jc_hand_grip|jc_thoracic_spine_ribcage|jc_wrist_carpal|jc_shoulder_glenohumeral|jc_elbow_flexion_extension|jc_shoulder_scapuloclavicular,20,REVIEWED_PROFILE_PRESENT,ee067a4780a205985a98743ad661551c034e138a1ac771dcdc3b223017776d4b,PRESERVE_UNCHANGED,STABILIZING_OR_LOAD_TRANSFER_EXCEPTION:jc_hand_grip|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_thoracic_spine_ribcage|PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_wrist_carpal,REVIEW_REQUIRED
ex_fa3416f6,스미스 머신 스쿼트,ex_fa3416f6,jc_ankle_hindfoot|jc_hip|jc_knee_tibiofemoral|jc_knee_patellofemoral,jc_lumbar_spine|jc_knee_patellofemoral|jc_ankle_hindfoot|jc_knee_tibiofemoral|jc_hip,11,REVIEWED_PROFILE_PRESENT,66ed38e4e342151e2058a32ee9ea1a50b7cb3ee9e29d1f1f29a8374c39091d1a,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine,REVIEW_REQUIRED
ex_fa34ddfe,케이블 킥백,ex_fa34ddfe,jc_hip,jc_lumbar_spine|jc_hip,6,REVIEWED_PROFILE_PRESENT,3ab489b12a2306a6907a84074632ccce0e91974e88a01c6086d85e96ec0e7bd9,PRESERVE_UNCHANGED,PROBABLE_MOVEMENT_ANATOMY_OMISSION:jc_lumbar_spine,REVIEW_REQUIRED
